city,lat,lng,road_complexity
Kaohsiung,22.540336,120.27163,0.7277
Kaohsiung,22.761683,120.249874,0.4466
Kaohsiung,22.815241,120.243037,0.5846
Kaohsiung,22.663729,120.21773,0.6148
Kaohsiung,22.613147,120.312086,0.7112
Kaohsiung,22.891803,120.208671,0.6112
Kaohsiung,22.638818,120.367887,0.601
Kaohsiung,22.801184,120.373904,0.6326
Kaohsiung,22.81117,120.348256,0.5123
Kaohsiung,22.640689,120.305474,0.7717
Kaohsiung,22.773651,120.382143,0.484
Kaohsiung,22.627518,120.280215,0.5316
Kaohsiung,22.572213,120.218312,0.7333
Kaohsiung,22.765402,120.237032,0.5504
Kaohsiung,22.677593,120.251611,0.5075
Kaohsiung,22.758193,120.207558,0.5928
Kaohsiung,22.71606,120.392781,0.5253
Kaohsiung,22.715262,120.208719,0.5719
Kaohsiung,22.718149,120.390132,0.528
Kaohsiung,22.843495,120.239755,0.6953
Kaohsiung,22.843748,120.346701,0.6003
Kaohsiung,22.638173,120.385447,0.6185
Kaohsiung,22.841853,120.370182,0.6526
Kaohsiung,22.692054,120.361,0.7903
Kaohsiung,22.779918,120.279242,0.6971
Kaohsiung,22.63472,120.333856,0.719
Kaohsiung,22.896576,120.323498,0.538
Kaohsiung,22.77865,120.239978,0.5357
Kaohsiung,22.793781,120.242493,0.5543
Kaohsiung,22.891141,120.255882,0.5204
Kaohsiung,22.556704,120.217721,0.5657
Kaohsiung,22.650969,120.265035,0.6609
Kaohsiung,22.832713,120.359624,0.6331
Kaohsiung,22.609109,120.210975,0.631
Kaohsiung,22.84843,120.274271,0.6794
Kaohsiung,22.519633,120.215261,0.6582
Kaohsiung,22.726204,120.391162,0.7711
Kaohsiung,22.743089,120.278858,0.631
Kaohsiung,22.594715,120.205879,0.5959
Kaohsiung,22.527102,120.336983,0.5025
Kaohsiung,22.875281,120.281771,0.489
Kaohsiung,22.507653,120.377284,0.4496
Kaohsiung,22.801415,120.262802,0.4607
Kaohsiung,22.593175,120.239638,0.5515
Kaohsiung,22.817176,120.204171,0.6269
Kaohsiung,22.628208,120.318344,0.6264
Kaohsiung,22.686603,120.360987,0.5993
Kaohsiung,22.766424,120.39166,0.5588
Kaohsiung,22.850703,120.382391,0.4774
Kaohsiung,22.655187,120.286341,0.5646
Kaohsiung,22.659811,120.243916,0.3328
Kaohsiung,22.760671,120.282827,0.7166
Kaohsiung,22.729326,120.330406,0.5656
Kaohsiung,22.728205,120.229649,0.438
Kaohsiung,22.892992,120.299683,0.6582
Kaohsiung,22.609966,120.31525,0.4653
Kaohsiung,22.750809,120.296463,0.6908
Kaohsiung,22.598514,120.207169,0.3914
Kaohsiung,22.87395,120.319402,0.54
Kaohsiung,22.600686,120.223529,0.6338
Kaohsiung,22.748086,120.370746,0.4636
Kaohsiung,22.624428,120.388696,0.5767
Kaohsiung,22.883606,120.321802,0.7039
Kaohsiung,22.861002,120.342203,0.6715
Kaohsiung,22.507838,120.23052,0.756
Kaohsiung,22.807676,120.397165,0.5324
Kaohsiung,22.799868,120.32135,0.666
Kaohsiung,22.72345,120.346501,0.8144
Kaohsiung,22.719314,120.260612,0.6004
Kaohsiung,22.831652,120.254295,0.5792
Kaohsiung,22.551496,120.381931,0.4427
Kaohsiung,22.794014,120.319939,0.4875
Kaohsiung,22.529891,120.203628,0.575
Kaohsiung,22.634756,120.384269,0.5459
Kaohsiung,22.855295,120.340615,0.6795
Kaohsiung,22.553782,120.399031,0.7363
Kaohsiung,22.694488,120.227511,0.4109
Kaohsiung,22.509967,120.358418,0.6877
Kaohsiung,22.711034,120.310824,0.5792
Kaohsiung,22.568713,120.235416,0.482
Kaohsiung,22.79322,120.229918,0.6646
Kaohsiung,22.72087,120.341135,0.561
Kaohsiung,22.807112,120.391115,0.6775
Kaohsiung,22.880896,120.367392,0.6504
Kaohsiung,22.577355,120.374083,0.5685
Kaohsiung,22.83995,120.398946,0.5968
Kaohsiung,22.666916,120.386284,0.5723
Kaohsiung,22.733707,120.369915,0.4882
Kaohsiung,22.65163,120.31396,0.5945
Kaohsiung,22.899255,120.376488,0.7207
Kaohsiung,22.663113,120.239474,0.4396
Kaohsiung,22.526266,120.284606,0.6686
Kaohsiung,22.684942,120.280952,0.6168
Kaohsiung,22.801939,120.209139,0.4764
Kaohsiung,22.685378,120.312665,0.504
Kaohsiung,22.864735,120.233355,0.4586
Kaohsiung,22.681082,120.206258,0.6946
Kaohsiung,22.809896,120.29672,0.5907
Kaohsiung,22.836762,120.317167,0.5014
Kaohsiung,22.57146,120.233193,0.7394
Kaohsiung,22.674683,120.374434,0.6653
Kaohsiung,22.680237,120.274339,0.7475
Kaohsiung,22.884039,120.215027,0.5737
Kaohsiung,22.518923,120.235661,0.5214
Kaohsiung,22.658745,120.294673,0.8304
Kaohsiung,22.590323,120.300351,0.5107
Kaohsiung,22.860027,120.29426,0.6305
Kaohsiung,22.59187,120.377495,0.5991
Kaohsiung,22.663625,120.228114,0.6616
Kaohsiung,22.621221,120.223391,0.4784
Kaohsiung,22.68914,120.387329,0.697
Kaohsiung,22.5432,120.370664,0.6552
Kaohsiung,22.853741,120.353819,0.5436
Kaohsiung,22.600094,120.328992,0.4437
Kaohsiung,22.659254,120.302519,0.7065
Kaohsiung,22.696903,120.316202,0.6601
Kaohsiung,22.650261,120.306415,0.5176
Kaohsiung,22.692822,120.38765,0.5386
Kaohsiung,22.770537,120.36866,0.5566
Kaohsiung,22.735441,120.352439,0.7741
Kaohsiung,22.805483,120.261793,0.6383
Kaohsiung,22.553445,120.299415,0.7511
Kaohsiung,22.517783,120.370437,0.6435
Kaohsiung,22.536408,120.31813,0.6749
Kaohsiung,22.882802,120.377763,0.5303
Kaohsiung,22.846821,120.343007,0.3954
Kaohsiung,22.584187,120.240546,0.7221
Kaohsiung,22.82252,120.321147,0.4562
Kaohsiung,22.746342,120.263437,0.5749
Kaohsiung,22.826656,120.256203,0.6299
Kaohsiung,22.711476,120.224033,0.7173
Kaohsiung,22.820276,120.244621,0.4979
Kaohsiung,22.892726,120.210387,0.4165
Kaohsiung,22.604091,120.201976,0.7565
Kaohsiung,22.550325,120.378617,0.8416
Kaohsiung,22.661537,120.220283,0.6355
Kaohsiung,22.57262,120.304195,0.4924
Kaohsiung,22.608803,120.329895,0.6975
Kaohsiung,22.723839,120.397937,0.7442
Kaohsiung,22.882746,120.210331,0.498
Kaohsiung,22.88105,120.379548,0.5646
Kaohsiung,22.774666,120.337786,0.4782
Kaohsiung,22.746954,120.245623,0.6945
Kaohsiung,22.807368,120.356003,0.6604
Kaohsiung,22.550678,120.320369,0.8196
Kaohsiung,22.562673,120.372318,0.6527
Kaohsiung,22.578763,120.355832,0.75
Kaohsiung,22.688298,120.285141,0.6102
Kaohsiung,22.525818,120.242235,0.4606
Kaohsiung,22.74511,120.278692,0.7526
Kaohsiung,22.744713,120.366896,0.6553
Kaohsiung,22.573666,120.258401,0.5414
Kaohsiung,22.738303,120.324757,0.6349
Kaohsiung,22.668212,120.214073,0.4361
Kaohsiung,22.58248,120.272566,0.6065
Kaohsiung,22.873784,120.383144,0.5626
Kaohsiung,22.597478,120.388638,0.5327
Kaohsiung,22.830057,120.313898,0.5298
Kaohsiung,22.79201,120.381947,0.5165
Kaohsiung,22.65483,120.375937,0.6942
Kaohsiung,22.592393,120.283722,0.5411
Kaohsiung,22.764389,120.212501,0.5146
Kaohsiung,22.549221,120.376592,0.6481
Kaohsiung,22.870555,120.209056,0.5108
Kaohsiung,22.701258,120.39088,0.786
Kaohsiung,22.605929,120.371071,0.8262
Kaohsiung,22.662128,120.201747,0.5768
Kaohsiung,22.573896,120.210649,0.6214
Kaohsiung,22.598479,120.320004,0.4504
Kaohsiung,22.891376,120.310242,0.5911
Kaohsiung,22.776305,120.269042,0.6386
Kaohsiung,22.895047,120.383937,0.5246
Kaohsiung,22.888207,120.293813,0.4908
Kaohsiung,22.689345,120.352978,0.6429
Kaohsiung,22.894309,120.306312,0.5208
Kaohsiung,22.595908,120.373384,0.4643
Kaohsiung,22.691844,120.34878,0.6811
Kaohsiung,22.689788,120.283781,0.5838
Kaohsiung,22.635403,120.347119,0.5232
Kaohsiung,22.778702,120.291285,0.6048
Kaohsiung,22.824938,120.2824,0.4747
Kaohsiung,22.779444,120.321247,0.6005
Kaohsiung,22.650494,120.263509,0.4982
Kaohsiung,22.875706,120.368652,0.5308
Kaohsiung,22.539466,120.340551,0.6562
Kaohsiung,22.838926,120.202224,0.3725
Kaohsiung,22.869452,120.320103,0.6194
Kaohsiung,22.690913,120.319531,0.6046
Kaohsiung,22.85558,120.227405,0.5975
Kaohsiung,22.559985,120.22271,0.5155
Kaohsiung,22.732436,120.354652,0.6441
Kaohsiung,22.660116,120.365182,0.6723
Kaohsiung,22.855464,120.28668,0.5963
Kaohsiung,22.621561,120.245868,0.5489
Kaohsiung,22.704235,120.351943,0.5375
Kaohsiung,22.862321,120.379991,0.4804
Kaohsiung,22.500046,120.259777,0.6437
Kaohsiung,22.779053,120.341969,0.7255
Kaohsiung,22.552222,120.370661,0.4434
Kaohsiung,22.591591,120.379745,0.5902
Kaohsiung,22.726932,120.226131,0.6023
Kaohsiung,22.73747,120.261231,0.503
Kaohsiung,22.525681,120.255228,0.505
Kaohsiung,22.53069,120.377086,0.5547
Kaohsiung,22.730281,120.262037,0.3745
Kaohsiung,22.710243,120.297424,0.7299
Kaohsiung,22.634201,120.359291,0.621
Kaohsiung,22.735517,120.323741,0.7381
Kaohsiung,22.624054,120.200391,0.7159
Kaohsiung,22.694688,120.309972,0.5816
Kaohsiung,22.837942,120.227091,0.68
Kaohsiung,22.623875,120.213774,0.5598
Kaohsiung,22.705982,120.371872,0.701
Kaohsiung,22.580331,120.373566,0.5829
Kaohsiung,22.779104,120.31711,0.6542
Kaohsiung,22.716489,120.246869,0.6336
Kaohsiung,22.812352,120.242586,0.5643
Kaohsiung,22.704918,120.281602,0.6369
Kaohsiung,22.714152,120.23982,0.4695
Kaohsiung,22.582499,120.224269,0.6886
Kaohsiung,22.574811,120.374003,0.5838
Kaohsiung,22.54405,120.320102,0.7647
Pingtung,22.566972,120.552781,0.4747
Pingtung,22.434776,120.612967,0.8109
Pingtung,22.638013,120.469437,0.5585
Pingtung,22.529129,120.558766,0.7535
Pingtung,22.628158,120.5595,0.6659
Pingtung,22.531147,120.503313,0.6276
Pingtung,22.344629,120.537163,0.7197
Pingtung,22.510504,120.568885,0.6019
Pingtung,22.6915,120.425336,0.5342
Pingtung,22.397329,120.666195,0.3903
Pingtung,22.31025,120.421638,0.5564
Pingtung,22.3676,120.574996,0.5663
Pingtung,22.648376,120.698771,0.6202
Pingtung,22.412068,120.573385,0.5823
Pingtung,22.649873,120.632855,0.534
Pingtung,22.428092,120.665202,0.6142
Pingtung,22.548823,120.635204,0.5327
Pingtung,22.696619,120.470829,0.6676
Pingtung,22.41661,120.525841,0.7851
Pingtung,22.319471,120.605524,0.7202
Pingtung,22.461167,120.697852,0.5225
Pingtung,22.548523,120.555312,0.476
Pingtung,22.689538,120.527347,0.7597
Pingtung,22.614126,120.522209,0.7778
Pingtung,22.665959,120.428887,0.6382
Pingtung,22.401673,120.484351,0.4517
Pingtung,22.624334,120.653165,0.7842
Pingtung,22.495387,120.449159,0.5636
Pingtung,22.358549,120.697469,0.708
Pingtung,22.372985,120.406337,0.5664
Pingtung,22.649333,120.407282,0.7444
Pingtung,22.589035,120.412047,0.5217
Pingtung,22.673399,120.500324,0.6817
Pingtung,22.687422,120.443292,0.7125
Pingtung,22.538115,120.464028,0.6842
Pingtung,22.660418,120.464296,0.5078
Pingtung,22.652844,120.468722,0.5406
Pingtung,22.630143,120.471749,0.6917
Pingtung,22.393131,120.510854,0.5246
Pingtung,22.531914,120.531155,0.6237
Pingtung,22.520313,120.594053,0.4974
Pingtung,22.589007,120.557768,0.6531
Pingtung,22.577013,120.542692,0.5813
Pingtung,22.548808,120.668899,0.6028
Pingtung,22.49071,120.405434,0.5959
Pingtung,22.338964,120.642089,0.6253
Pingtung,22.452883,120.498684,0.7575
Pingtung,22.642587,120.455724,0.5845
Pingtung,22.480549,120.476384,0.5841
Pingtung,22.624715,120.441853,0.4633
Pingtung,22.322376,120.426089,0.533
Pingtung,22.563356,120.664825,0.7289
Pingtung,22.309753,120.401336,0.5829
Pingtung,22.504047,120.589852,0.4649
Pingtung,22.645932,120.459362,0.6515
Pingtung,22.361641,120.610405,0.462
Pingtung,22.548134,120.666665,0.5912
Pingtung,22.375345,120.514764,0.4763
Pingtung,22.544431,120.601655,0.5084
Pingtung,22.503515,120.463925,0.5957
Pingtung,22.554818,120.567362,0.477
Pingtung,22.675379,120.643974,0.4985
Pingtung,22.661588,120.505289,0.7381
Pingtung,22.390137,120.615989,0.5811
Pingtung,22.621762,120.592676,0.5317
Pingtung,22.460496,120.484378,0.6913
Pingtung,22.647135,120.418337,0.8084
Pingtung,22.490513,120.582856,0.6332
Pingtung,22.615953,120.456361,0.5467
Pingtung,22.537679,120.671589,0.599
Pingtung,22.460621,120.476323,0.6655
Pingtung,22.69441,120.554578,0.7032
Pingtung,22.331899,120.446918,0.5671
Pingtung,22.591215,120.597272,0.545
Pingtung,22.57236,120.63832,0.6031
Pingtung,22.375326,120.669832,0.5924
Pingtung,22.439771,120.570414,0.6622
Pingtung,22.688833,120.572489,0.7858
Pingtung,22.327184,120.634643,0.4204
Pingtung,22.696682,120.675006,0.4856
Pingtung,22.357298,120.578683,0.6495
Pingtung,22.534052,120.697279,0.6224
Pingtung,22.362582,120.566363,0.4971
Pingtung,22.450632,120.522387,0.6422
Pingtung,22.333548,120.514933,0.6816
Pingtung,22.658243,120.453582,0.6573
Pingtung,22.578587,120.627026,0.5243
Pingtung,22.366886,120.584682,0.483
Pingtung,22.529337,120.48645,0.6275
Pingtung,22.348053,120.655889,0.6296
Pingtung,22.322054,120.670868,0.495
Pingtung,22.671572,120.638514,0.5579
Pingtung,22.588142,120.632575,0.6724
Pingtung,22.662551,120.568383,0.6331
Pingtung,22.638785,120.427047,0.6039
Pingtung,22.450502,120.480896,0.5622
Pingtung,22.415772,120.538012,0.5379
Pingtung,22.456828,120.681515,0.498
Pingtung,22.631901,120.544078,0.5367
Pingtung,22.584661,120.536925,0.7105
Pingtung,22.431635,120.564288,0.5798
Pingtung,22.481085,120.517637,0.5866
Pingtung,22.661374,120.654939,0.5988
Pingtung,22.365243,120.603136,0.4115
Pingtung,22.56485,120.437488,0.6781
Pingtung,22.355238,120.632226,0.6578
Pingtung,22.338005,120.495948,0.6886
Pingtung,22.49011,120.489642,0.6561
Pingtung,22.327817,120.495961,0.6178
Pingtung,22.411186,120.562634,0.5936
Pingtung,22.334347,120.692038,0.7324
Pingtung,22.436583,120.461037,0.6267
Pingtung,22.493936,120.557545,0.6486
Pingtung,22.310697,120.422614,0.5301
Pingtung,22.681835,120.425627,0.6982
Pingtung,22.675563,120.484899,0.4198
Pingtung,22.431458,120.455336,0.5809
Pingtung,22.544445,120.473647,0.6814
Pingtung,22.396631,120.461767,0.6959
Pingtung,22.493995,120.401208,0.6132
Pingtung,22.366808,120.601176,0.5851
Pingtung,22.676972,120.489179,0.5189
Pingtung,22.520849,120.408994,0.4674
Pingtung,22.545246,120.697738,0.6148
Pingtung,22.378847,120.421187,0.5759
Pingtung,22.637841,120.497658,0.6485
Pingtung,22.313137,120.615865,0.4173
Pingtung,22.44536,120.5606,0.5134
Pingtung,22.696595,120.496624,0.6244
Pingtung,22.652325,120.502685,0.602
Pingtung,22.566013,120.49553,0.5785
Pingtung,22.578956,120.678589,0.5408
Pingtung,22.68398,120.469601,0.5953
Pingtung,22.636399,120.526626,0.6395
Pingtung,22.378359,120.451758,0.5138
Pingtung,22.432588,120.553214,0.612
Pingtung,22.414438,120.460624,0.5172
Pingtung,22.325311,120.698538,0.61
Pingtung,22.628972,120.577677,0.6129
Pingtung,22.587325,120.48295,0.7087
Pingtung,22.515851,120.512508,0.4812
Pingtung,22.578185,120.409023,0.5137
Pingtung,22.300729,120.458406,0.457
Pingtung,22.542942,120.535448,0.5598
Pingtung,22.669167,120.496505,0.4547
Pingtung,22.562443,120.469191,0.6126
Pingtung,22.475216,120.448838,0.4415
Pingtung,22.593514,120.649833,0.7149
Pingtung,22.59135,120.41549,0.6606
Pingtung,22.334775,120.530908,0.6287
Pingtung,22.696227,120.637311,0.636
Pingtung,22.541354,120.53658,0.4808
Pingtung,22.564022,120.462573,0.7286
Pingtung,22.512111,120.664021,0.442
Pingtung,22.537152,120.680592,0.6405
Pingtung,22.610343,120.477586,0.7018
Pingtung,22.602018,120.568453,0.432
Pingtung,22.491016,120.429239,0.7017
Pingtung,22.356533,120.666284,0.7364
Pingtung,22.373898,120.578124,0.6114
Pingtung,22.323461,120.458283,0.6717
Pingtung,22.617654,120.644389,0.5258
Pingtung,22.426947,120.575609,0.5508
Pingtung,22.550798,120.594935,0.8717
Pingtung,22.573664,120.463709,0.5302
Pingtung,22.60898,120.56305,0.626
Pingtung,22.561402,120.525233,0.6282
Pingtung,22.641502,120.40276,0.5721
Pingtung,22.414041,120.582047,0.6347
Pingtung,22.455208,120.691953,0.5831
Pingtung,22.608115,120.460505,0.6204
Pingtung,22.513726,120.481833,0.5367
Pingtung,22.585843,120.426915,0.7818
Pingtung,22.633344,120.56299,0.5257
Pingtung,22.377764,120.620162,0.7048
Pingtung,22.310441,120.594519,0.6298
Pingtung,22.303646,120.441427,0.6494
Pingtung,22.550708,120.534755,0.577
Pingtung,22.699653,120.45991,0.5421
Pingtung,22.387895,120.592652,0.6027
Pingtung,22.571416,120.402866,0.5123
Pingtung,22.465218,120.632113,0.5474
Pingtung,22.478841,120.625354,0.6156
Pingtung,22.395595,120.525858,0.52
Pingtung,22.695667,120.694184,0.5533
Pingtung,22.635835,120.537917,0.5735
Pingtung,22.407446,120.577753,0.5592
Pingtung,22.476234,120.623116,0.4263
Pingtung,22.549738,120.527901,0.5778
Pingtung,22.650774,120.674418,0.5271
Pingtung,22.543391,120.468416,0.5827
Pingtung,22.436437,120.6834,0.7561
Pingtung,22.530733,120.474549,0.6376
Pingtung,22.53837,120.529177,0.6795
Pingtung,22.601668,120.580183,0.5317
Pingtung,22.404185,120.519555,0.5519
Pingtung,22.671775,120.681131,0.5191
Pingtung,22.404497,120.475877,0.5712
Pingtung,22.337375,120.549276,0.5978
Pingtung,22.302962,120.676196,0.5193
Pingtung,22.405601,120.468904,0.6172
Pingtung,22.570478,120.520405,0.4372
Pingtung,22.58842,120.652968,0.4776
Pingtung,22.442839,120.62744,0.598
Pingtung,22.310099,120.609457,0.6919
Pingtung,22.540136,120.565689,0.7727
Pingtung,22.357822,120.434837,0.572
Pingtung,22.429807,120.681874,0.569
Pingtung,22.510429,120.589222,0.598
Pingtung,22.473052,120.508359,0.7318
Pingtung,22.457585,120.672753,0.625
Pingtung,22.348694,120.516198,0.5304
Pingtung,22.447343,120.444422,0.364
Pingtung,22.583986,120.646985,0.7575
Pingtung,22.666679,120.499521,0.4979
Pingtung,22.662229,120.489532,0.9
Pingtung,22.614962,120.536793,0.512
Pingtung,22.538637,120.672013,0.4829
Pingtung,22.486449,120.488684,0.5418
Pingtung,22.325923,120.680749,0.5544
Pingtung,22.396239,120.623076,0.6066
Pingtung,22.431618,120.547377,0.5865
Pingtung,22.569472,120.48361,0.7282
Pingtung,22.42823,120.489669,0.6536
Pingtung,22.386895,120.406326,0.5603
Pingtung,22.564165,120.547545,0.6863
Pingtung,22.461665,120.495686,0.8914
Pingtung,22.598813,120.547388,0.4355
Pingtung,22.525426,120.490015,0.7993
Pingtung,22.678647,120.452942,0.4787
Pingtung,22.30427,120.498241,0.5981
Pingtung,22.441722,120.625554,0.6238
Pingtung,22.505213,120.520333,0.728
Pingtung,22.616123,120.460455,0.6137
Pingtung,22.378608,120.645436,0.5477
Pingtung,22.354436,120.508432,0.5545
Pingtung,22.385581,120.54175,0.758
Pingtung,22.51842,120.6542,0.86
Pingtung,22.430243,120.509897,0.5023
Pingtung,22.380341,120.573407,0.692
Pingtung,22.324925,120.610819,0.6332
Pingtung,22.583004,120.445464,0.498
Pingtung,22.362808,120.562304,0.494
Pingtung,22.368512,120.592379,0.7066
Pingtung,22.392904,120.503839,0.6386
Pingtung,22.328831,120.501423,0.7274
Pingtung,22.631688,120.684725,0.6625
Pingtung,22.530601,120.61659,0.6142
Pingtung,22.419154,120.662769,0.6991
Pingtung,22.640327,120.540163,0.6297
Pingtung,22.534754,120.481108,0.6346
Pingtung,22.579975,120.550812,0.6101
Pingtung,22.521004,120.468306,0.5282
Pingtung,22.407973,120.662406,0.7643
Pingtung,22.555349,120.650881,0.679
Pingtung,22.420487,120.531335,0.5118
Pingtung,22.368461,120.541675,0.7072
Pingtung,22.551032,120.696127,0.5324
Pingtung,22.336975,120.589758,0.4061
Pingtung,22.330264,120.626532,0.5229
Pingtung,22.604125,120.62515,0.3982
Pingtung,22.457542,120.602222,0.6892
Pingtung,22.59401,120.689745,0.5424
Pingtung,22.580363,120.682317,0.5543
Pingtung,22.486161,120.550731,0.5995
Pingtung,22.595689,120.65416,0.5812
Pingtung,22.52184,120.534642,0.5159
Pingtung,22.521671,120.529217,0.5869
Pingtung,22.524432,120.664623,0.7323
Pingtung,22.65551,120.444477,0.6696
Pingtung,22.497663,120.552252,0.5968
Pingtung,22.65111,120.668533,0.4961
Pingtung,22.652142,120.46025,0.5403
Pingtung,22.648549,120.543734,0.7293
Pingtung,22.312511,120.439441,0.616
Pingtung,22.621,120.412599,0.5679
Pingtung,22.518225,120.496027,0.6239
Pingtung,22.349404,120.50837,0.5799
Pingtung,22.558523,120.547332,0.8032
Pingtung,22.479089,120.67595,0.6488
Pingtung,22.419491,120.481226,0.683
Pingtung,22.630502,120.450619,0.5891
Pingtung,22.338582,120.417151,0.6626
Pingtung,22.59927,120.668244,0.8155
Pingtung,22.512143,120.655193,0.6098
Pingtung,22.45827,120.554954,0.7194
Pingtung,22.37628,120.687255,0.637
Pingtung,22.360582,120.680287,0.6299
Pingtung,22.318029,120.406376,0.5605
Pingtung,22.513647,120.54762,0.7793
Pingtung,22.368292,120.467395,0.5291
Pingtung,22.488415,120.40482,0.5723
Pingtung,22.437784,120.484273,0.6382
Pingtung,22.59374,120.445116,0.5547
Pingtung,22.315349,120.685006,0.5702
Pingtung,22.348151,120.650915,0.6127
Pingtung,22.546788,120.51483,0.6841
Pingtung,22.51736,120.424671,0.5807
Pingtung,22.386095,120.553626,0.651
Pingtung,22.402452,120.473124,0.7646
Yilan,24.648207,121.667536,0.6135
Yilan,24.739095,121.77625,0.4686
Yilan,24.519955,121.873108,0.6848
Yilan,24.672305,121.6747,0.5534
Yilan,24.718524,121.759101,0.6746
Yilan,24.527074,121.82841,0.6703
Yilan,24.505638,121.866595,0.7097
Yilan,24.540369,121.752547,0.548
Yilan,24.584581,121.614234,0.5994
Yilan,24.636913,121.707045,0.7643
Yilan,24.645165,121.851559,0.5014
Yilan,24.513634,121.84279,0.6417
Yilan,24.724153,121.67223,0.4919
Yilan,24.597446,121.657277,0.5514
Yilan,24.754316,121.725714,0.6935
Yilan,24.643633,121.7638,0.6306
Yilan,24.796592,121.880923,0.7247
Yilan,24.650696,121.781961,0.5659
Yilan,24.784372,121.884753,0.6476
Yilan,24.660871,121.737455,0.6669
Yilan,24.679617,121.738895,0.5918
Yilan,24.545609,121.802253,0.5946
Yilan,24.525367,121.683717,0.4766
Yilan,24.654095,121.606831,0.4365
Yilan,24.730444,121.683779,0.4191
Yilan,24.79911,121.890459,0.6884
Yilan,24.626369,121.63784,0.6623
Yilan,24.767949,121.755994,0.7451
Yilan,24.543304,121.742626,0.5529
Yilan,24.605395,121.679205,0.7677
Yilan,24.797484,121.886227,0.6557
Yilan,24.626563,121.853855,0.6434
Yilan,24.71987,121.605999,0.6128
Yilan,24.662598,121.824187,0.6567
Yilan,24.782659,121.682704,0.4441
Yilan,24.573613,121.828068,0.5643
Yilan,24.629204,121.819722,0.6281
Yilan,24.509892,121.744885,0.5991
Yilan,24.71026,121.8775,0.6169
Yilan,24.694272,121.676055,0.4837
Yilan,24.76167,121.666946,0.6061
Yilan,24.719716,121.725543,0.7727
Yilan,24.645001,121.86016,0.69
Yilan,24.755878,121.785998,0.6748
Yilan,24.609595,121.847252,0.5399
Yilan,24.615121,121.605645,0.451
Yilan,24.732853,121.759413,0.5146
Yilan,24.778288,121.60851,0.5956
Yilan,24.739763,121.753371,0.6777
Yilan,24.547806,121.651758,0.612
Yilan,24.726222,121.613008,0.8016
Yilan,24.741482,121.856459,0.6405
Yilan,24.625692,121.875544,0.4744
Yilan,24.630495,121.861996,0.7174
Yilan,24.726434,121.858165,0.6359
Yilan,24.583066,121.84034,0.4197
Yilan,24.510086,121.659002,0.4913
Yilan,24.653743,121.737051,0.5159
Yilan,24.747633,121.825775,0.6999
Yilan,24.69381,121.800571,0.6517
Yilan,24.570621,121.80773,0.5547
Yilan,24.712023,121.769744,0.7891
Yilan,24.69199,121.699676,0.6849
Yilan,24.59158,121.755403,0.5207
Yilan,24.795381,121.686161,0.5516
Yilan,24.512318,121.774338,0.7186
Yilan,24.509254,121.645519,0.4472
Yilan,24.796458,121.729234,0.4739
Yilan,24.651751,121.788413,0.5232
Yilan,24.64914,121.836044,0.5603
Yilan,24.609199,121.737973,0.459
Yilan,24.568296,121.775291,0.5963
Yilan,24.723494,121.862301,0.6114
Yilan,24.599258,121.84663,0.8243
Yilan,24.748713,121.610069,0.68
Yilan,24.563029,121.844705,0.5545
Yilan,24.793032,121.799685,0.5022
Yilan,24.727018,121.609548,0.5285
Yilan,24.542923,121.827099,0.5403
Yilan,24.601353,121.857584,0.4973
Yilan,24.534455,121.707293,0.5534
Yilan,24.793839,121.857222,0.675
Yilan,24.640534,121.80264,0.8181
Yilan,24.787336,121.881092,0.5953
Yilan,24.512295,121.665337,0.3955
Yilan,24.501693,121.674272,0.6775
Yilan,24.708135,121.620503,0.5788
Yilan,24.68333,121.678936,0.6372
Yilan,24.771581,121.654536,0.743
Yilan,24.786995,121.669978,0.694
Yilan,24.78874,121.871155,0.6913
Yilan,24.790546,121.641366,0.6768
Yilan,24.715943,121.78946,0.6184
Yilan,24.607192,121.767549,0.5398
Yilan,24.715687,121.882906,0.5585
Yilan,24.780669,121.667361,0.4582
Yilan,24.570094,121.815883,0.5386
Yilan,24.55183,121.843931,0.5596
Yilan,24.522444,121.740355,0.5793
Yilan,24.736943,121.841005,0.6226
Yilan,24.708707,121.887761,0.5207
Yilan,24.666704,121.880336,0.5706
Yilan,24.664712,121.604509,0.5514
Yilan,24.685785,121.880134,0.5418
Yilan,24.528744,121.631402,0.6596
Yilan,24.538893,121.620356,0.5311
Yilan,24.67385,121.728922,0.4666
Yilan,24.759623,121.774357,0.5829
Yilan,24.685243,121.681689,0.5849
Yilan,24.606777,121.839323,0.5536
Yilan,24.749601,121.792312,0.6171
Yilan,24.771152,121.754972,0.6233
Yilan,24.660026,121.706764,0.6449
Yilan,24.64605,121.850581,0.3356
Yilan,24.683151,121.64232,0.4709
Yilan,24.531032,121.692129,0.5299
Yilan,24.716254,121.64914,0.5586
Yilan,24.702213,121.727505,0.6031
Yilan,24.600768,121.863543,0.5753
Yilan,24.547769,121.632354,0.432
Yilan,24.59051,121.816703,0.5718
Yilan,24.605956,121.894614,0.5602
Yilan,24.513267,121.868509,0.5936
Yilan,24.792033,121.652523,0.6392
Yilan,24.54639,121.704106,0.6662
Yilan,24.563995,121.866045,0.6155
Yilan,24.517771,121.875731,0.6103
Yilan,24.765027,121.81199,0.6477
Yilan,24.628974,121.720365,0.6714
Yilan,24.566154,121.745918,0.6652
Yilan,24.54223,121.762332,0.6255
Yilan,24.708332,121.840742,0.4747
